Title,Price,Sold,Reviews,Condition,Type,Model,UPC,EAN,Brand,Control Style,Power Source,Color,Number of Heat Settings,MPN,Material,Heating System,Year Manufactured,Cable Length,Mounting Location,Item Width,Item Length,Country/Region of Manufacture,Country of Origin,Banned States,Heating Element Format,BTU Heating Rating,Voltage,Features,Operating Sound Rating,Smart Home Compatibility,Area Covered,Smart Home Protocol,Power,Style,Room,Heating Technology,Unit Quantity,Product Lot Quantity,Tonnage,Design,Style Name,Manufacturer,item_width,item_length,ISBN,Handling Time,Shipping,Satisfaction,Customer Service,International Shipping,Returns,Note,GTIN,Room Size,Indoor/Outdoor,Product Depth (in),Portable Heater Features,Heater Type,Product Width (in),Area Heated (Sq Ft),Heater Controls,Wattage (watts),Color Family,Amperage (amps),Certifications and Listings,Portable Heater Safety Features,Product Height (in),Cord Length (in),Voltage (volts),Power/Fuel Type,Product Weight (lb),Heating Element Material,Timer Control,Manufacturer Color,Heating Wattage,Energy Star,Recommended Environment,Height,Protection Properties,Item model number,Warranty Description,Batteries Included?,Special Features,Batteries Required?,Is Discontinued By Manufacturer,Included Components,Item Package Quantity,Item Weight,Size,Part Number,Wattage,Product Dimensions,Number Of Pieces,Bundle Listing,Location,PackQty,Model No.,Item Height,Power (W),Manufacturer Warranty,Refrigerant,Heating Method,Heat Output,SHIPPING,RETURN,ITEM LOCATION,International buyers,Air Direction,Current Rating,Automatic shutoff,Fuel Type,Accessories Included,Timer Included,Anti-freeze setting,ACLI Safety Plug,Installation,Room Size (sq ft),Remote Control,Thermostat,Heating Product Type,Heat rating (BTU/hour),Pack Size,Heating Technology Type,Oscillation,Price,USA Seller,Product use,Customer service,Limited time offer,Shipping Exclusions,Item Depth,Manufacturer Part Number,New Title,Custom Bundle,Tank Capacity,Energy Efficiency Ratio (EER),EC Range,Annual Fuel Utilization Efficiency (AFUE),Colour,Item Dimensions LxWxH,Weight,Heating Coverage,Heating Element Type,Label,ProductGroup,ProductTypeName,Publisher,Studio,Product,Size Type,SKU,Area Coverage,Heating Element,Length,Maximum Heat Power,Power Consumption,Product Model,Product Type,Binding,Warranty,PackageQuantity,NumberOfItems,IsAutographed,MaterialType,Gift,ReleaseDate,Product Informaiton,Gifts,Product Weight (lb.),Baseboard Heating Type,Hydronic,Vented,Department,Seller,For any question,Bundle Description,Width,Depth,Number of Batteries,Battery Size,Battery Included,Motor Type,Battery Capacity,Battery Life,Modification Description,Room Coverage Area,Modified Item,Heat Type,Indoor safe,Ignition,Hose and Regulator included,BTU per Hour,Heating Area,Min. Tank Capacity,Electricity Required,Number of Shelves,Number of Drawers,Seat Depth,Seating Capacity,Firmness,Set Includes,Number of Items in Set,Stove Type Compability,Product Weight lb,Product Depth in,Area Heated Sq Ft,Area Heated (Sq. Ft.),Heat Output BTU/hour,Returnable,Amperage amps,Mor Electric Heating SKU,UPC/GTIN Code,Heating BTU,TAX,Handling Time:,Questions,Anti-freeze Setting,Acli Safety Plug,Product Depth (in.),Certifications And Listings,Heat Rating (btu/hour),Automatic Shutoff,Area Heated (sq. Ft.),Product Width (in.),Indoor/outdoor,Room Size (sq. Ft.),Isbn,Product Height (in.),Power cord,Product Meas,Package size,Power Type,Assembled Product Dimensions (L x W x H),Recommended Location,Assembled Product Weight,manufacturer_part_number,Item Package,Product Length (in.),Model Number,weight,Number of shelves,Heater Style,Sport/Activity,Return,state limitations,LOCATION,Mount Location,Product Length (in),globalTradeItemNumber (GTIN),Number of Elements,Bulb Type,Power Options,Watts,Restricted States,ItemPackageQuantity,Item,Use,Delivery,Overall,Watt,Prop65_fl,Prop65Warning,PartNumber,Batteries,Hight,Supply Voltage,Power Rating,Peak Temperature,Finish,Mounting,Assembly Required,Items Included,Shape,Cooking Area Width,Cooking Area Length,Item Diameter,Item Weight Major,Scent,Product Weight,Release Date,Number of Cool Speeds,Compressor Type,Overall Width,Includes,Overall Height,Start Type,Control Type,Mounting Type,Overall Depth,Load Capacity,CFM,Collection,Number of Bulbs,UL Listed,Item Dimensions,Cord Length,Plug Type,Connectivity,Dosage,Format,Compatible Brand,Compatible Model,Author,Book Tittle,Language,Laser 73,Laser 73 Parts,Voltage volts,Product Width in,package_length,BTU Heating,Import Designation,Resistance Properties,Power Source:,Number of Heat Settings:,BTU Heating Rating:,Control Style:,Item Width:,Heating Element Type:,Color:,MPN:,Amperage:,Application:,Type:,Item Depth:,Item Length:,Plug Type:,Unit of measure,product_height_in,area_heated_sq_ft,product_depth_in,heater_controls,room_size,heater_type,certifications_and_listings,color_family,portable_heater_safety_features,cord_length_in,indoor_outdoor,number_of_heat_settings,product_width_in,power_fuel_type,portable_heater_features,wattage_watts,heat_rating_btu_hour,pack_size,amperage_amps,voltage_volts,product_weight_lb,Batteries Required,Is Assembly Required?,Fabric Type,Output,Sub-Type,Package,Piece Count,Number of Items In Set,ECO mode temp,Country Of Origin,In Sku,Overall Dimension,Maximum Energy Power,Net Weight,Rated Voltage,Power Cord Length,Power/fuel Type,Maximum Air Flow,Heating Capacity,Tax,Setting(btu),Product size,Certifications,Air output,Rated voltage,Heat coverage,Fuel consumption,Net weight,Protection,Package includes,Pressure,Item weight,Main Colour,Power Output,Service,USA Shipping,Mount Type,Application/Usage,Input Voltage,UNSPSC Code,Domestic Shipping,Package Dimensions,Installation Method,Type of Bulb,Certification,Ignition Type,Run time (hours),Fuel rate (gallons/hour),Fuel Tank Capacity (gallons),Heat Output (BTU/hour),Annual Fuel Utilization Efficiency (AFUE) (%),Connection Size,Fuel Gauge,Item Location,Quantity,Battery Type,Assembled Height (in),Assembled Depth (in),Assembled Width (in),Energy Efficiency Rating,wattage,Frame Material,Amperage,eBay Durapower Store Category,Annual Fuel Utilization Efficiency,Energy Efficiency Ratio,Key Word,Key Word 2,Key Word 3,Key Word 4,Country of Manufacture,Reflector,Burner,Flame Screen,Main Pole,Cylinder Housing,Door,Base,Table,Gas Consumption,gnition Method,Safety Device,GW/NW,Surface,BTU,Shipping Weight
Cadet  The Com-Pak Plus  250 sq. ft. Wall Heater  9 in. W 5120 BTU,161.08,30-day returns,"['I have used this product for years. I originally had one in my small greenhouse but moved it into my bathroom. The family uses it to toast up the room before showers. I recently purchased another to put back into the greenhouse due to the extended cold weather this spring. My greenhouse is 10 X 8 and the heater has no problem keeping it warm.', ""I installed this heater in my home brewery, which is 12'X15'. It is the quietest wall heater I have ever owned, and it puts out a lot of heat. Installation was a breeze, and it looks great."", 'This product seems to be a good value. Looks good in mounted in bathroom wall and provides heat as desired in bathroom.', 'The compact size is surely awesome and it puts out adequate heat I love it I would recommend it the price is affordable a lot of bang for the buck', ""It was an exact replacement for an old one that had burnt out. Very easy to switch it out. It's nice to see they still make the heater and not replace it with a new cheap plastic thing."", 'Great unit. Good quality. Easy to install.', 'Heats quickly and is small enough to blend in', 'excellent product ese to install and good price', 'Great little heater for small room.', 'awesome heater']","New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ","Electric Wall Heater, Wall Mounted Panel, Fan Heater",CSC151TW,0027418675095,0027418675095,Cadet,"Dial, Bi-Metal, Dial,Touch, Touch","Fan, Fan,Electric, Electric, Electric Fan",White,1 Heat,"CC151TW, 67509","Steel,Chrome,Nickel,Metal, Nickel,Steel,Chrome,Metal, Chrome, Nickel, Bone, Metal, Steel",Convection,,,Wall,"9 in, 9in.",,,,,,,120 V,"Thermostat,Automatic Shutoff, Heating, Indoor, Heater",,,,Fan Heaters,"1500, 1500W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Cadet Electric Wall Heater 120-volt 1,500-watt Com-Pak In-wall Fan-forced",,30-day returns,"['I have used this product for years. I originally had one in my small greenhouse but moved it into my bathroom. The family uses it to toast up the room before showers. I recently purchased another to put back into the greenhouse due to the extended cold weather this spring. My greenhouse is 10 X 8 and the heater has no problem keeping it warm.', ""I installed this heater in my home brewery, which is 12'X15'. It is the quietest wall heater I have ever owned, and it puts out a lot of heat. Installation was a breeze, and it looks great."", 'This product seems to be a good value. Looks good in mounted in bathroom wall and provides heat as desired in bathroom.', 'The compact size is surely awesome and it puts out adequate heat I love it I would recommend it the price is affordable a lot of bang for the buck', ""It was an exact replacement for an old one that had burnt out. Very easy to switch it out. It's nice to see they still make the heater and not replace it with a new cheap plastic thing."", 'Great unit. Good quality. Easy to install.', 'Heats quickly and is small enough to blend in', 'excellent product ese to install and good price', 'Great little heater for small room.', 'awesome heater']","New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ","Electric Wall Heater, Wall Mounted Panel, Fan Heater",CSC151TW,0027418675095,0027418675095,Cadet,"Dial, Bi-Metal, Dial,Touch, Touch","Fan, Fan,Electric, Electric, Electric Fan",White,1 Heat,"CC151TW, 67509","Steel,Chrome,Nickel,Metal, Nickel,Steel,Chrome,Metal, Chrome, Nickel, Bone, Metal, Steel",Convection,,,Wall,"9 in, 9in.",,,,,,,120 V,"Thermostat,Automatic Shutoff, Heating, Indoor, Heater",,,,Fan Heaters,"1500, 1500W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bladeless Heatr w Remote Ctrl,161.95,30-day returns,"['This heater is great with small children around. I recently purchased this second heater for a second room. My grandchildren were playing in the living room where one of the heaters was on. I popped into the kitchen for a second and when I returned my two year old granddaughter was playing ring a round the heater. She was putting her arm all the way through the ""hole"" in the middle and was not getting burned. No, I don\'t let them play with it, the point being ""if"" they do touch it they don\'t get burned. I believe these heaters are some of the safest on the market for that reason alone. They also perform very well! There is only one negative thing I have to say, when new, these heaters have a burning plastic smell that will make you think it is burning up and will cause you to want to return it. Before you do, put it in the garage, turn it up as hot and as high as it will go and let it run for a day or so. This will ""burn"" off the unpleasant burning plastic smell ""before"" you use it in your house or office.', 'Works great.', 'Works as described', 'Great product. Better price!', 'good product/but noisy', 'great heater works very well heats great love it i am using as bedroom heater and we have been very warm thanks']","New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",Does not apply,,0046013768452,0046013768452,Lasko,"Switch, Remote Control, Digital",Electric,"Gray, White, Black",2,753500,"Ceramic, Steel",,,,,,,,,,,,,"Oscillation, Timer",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Do it Best GS GD9315BCW-J Infrared Quartz Heater,164.18, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,,009326453019,,DO IT BEST GS,,,,,DIB467553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadet 175 sq. ft. 3415 BTU Wall Heater -Pack of 1,164.23, ,"[""Product is as described. A 120-volt heater doesn't have the power to deliver heat that will melt the wall paint. It's fine to take the chill away from a small space. There's nothing innovative about this. Such items are much the same as they were decades ago. That's not bad."", 'This had not been indicated in the listing. Since it has not been yet installed in this location yet, I cannot give an accurate assessment of its quality.', 'As expected, works well.', 'Very quiet fan.  Decent air flow.  Used it for supplemental heat for sitting room. Highly recommend unit.', 'Keeps the bathroom warm on cold  winter mornings. Thanks. RS', 'As advertised.  easy to install. works great!', 'Very well made and easy to install.', 'Awesome product works great for size', 'eficient']","New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",Unit Heater,,0027418675088,0027418675088,Cadet,Dial,"Fan, Electric",White,1,CSC101TW,,,,,Wall,,,,,,,,120 V,Timer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"360 Degrees Propane Tank Top Heater 35,000-42,000 BTU Portable Safety Shut-off",164.51,30-day returns, ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,,Does Not Apply,,COSTWAY,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021 Upgrade Oil filled Radiator Heater  with Remote Control Black,161.16,30-day returns, ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",Portable Heater,,313019526592,0313019526592,Dreo,Remote Control,AC,Black,3,,Ceramic,Forced Air/Fan,,,Floor,,,,,,Coil,2000-2999 BTU,120 V,"Auto Shut-off, Oscillation",,,,,1001-1500 W,,,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,Stainless Steel,,,,5 Stars,,,,,,,,,,,,,,,,,,,,,,,,,,"Radiant, Convection",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.5 x 19 x 26 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yukang Propane Heater 60000 BTU Forced Air Propane Heater Portable Heater for...,162.27,30-day returns, ,"Open box: An item in excellent, new condition with no wear. The item may be missing the original packaging or protective wrapping, or may be in the original packaging but not sealed. The item includes original accessories. The item may be a factory second. See the seller's listing for full details and description. ",,Does not apply,785249177620,Does not apply,yukang,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0785249177620,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cadet The Com-Pak Plus 250 sq. ft. 5120 BTU Wall Heater -Pack of 1,164.23, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ","Electric Wall Heater, Wall Mounted Panel, Fan Heater",CSC151TW,0027418675095,0027418675095,Cadet,"Dial, Bi-Metal, Dial,Touch, Touch","Fan, Fan,Electric, Electric, Electric Fan",White,1 Heat,"CC151TW, 67509","Steel,Chrome,Nickel,Metal, Nickel,Steel,Chrome,Metal, Chrome, Nickel, Bone, Metal, Steel",Convection,,,Wall,"9 in, 9in.",,,,,,,120 V,"Thermostat,Automatic Shutoff, Heating, Indoor, Heater",,,,Fan Heaters,"1500, 1500W",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hiland-HLDS01-CGT-Tall Patio Heater Hammered Bronze Finish,164.25,30-day returns,"['The heater was quick to put together. Be careful when assembling the heat shield, it has sharp edges. After I assembled it, I attached an extra propane tank for my gas grill. I followed the simple lighting instructions and it fired right up. The cocktail table is a nice touch, but the ice in drinks will melt quickly with the amount of heat it gives off. The finish and appearance is very nice, I also bought a heater cover to protect it against the elements when it is not is use. The only complaint is, the door hatch for the propane storage is a little wonky when closing and securing it. Overall I highly recommend it.', ""It's a little harder to start than others we have used, but is large, nice looking, and cozy to hang out by! Puts off a lot of heat...recommend, though I have found others at better prices."", ""I had promised my wife a heater on the new porch ASAP.  There was nothing affordable local.  The big box stores had zero stock and no way to order.  Then I came across AZ Patio Heaters, asking a reasonable price for a 48KBtu heater.  Shipping was extraordinarily fast.  Package came with no dents.  Assembly relatively easy - I mean, there is some dexterity involved, but it wasn't difficult.  Unit immediately fired up.We'll be using it all winter into the spring.  "", 'It came on time.  Easy to put together but the pilot won’t light. Very disappointing! I’m going to see if I can get it serviced since I’m desperate to have a gas heater for outdoor use for my business.  If I can’t get it to light, I’m returning it.', ""I purchased it couple of years ago, but after couple of time using it, the heater wouldn't turn on!!! I only used it twice the first year, and it still looks nice but it doesn't work. I didn't realized that I had purchased the 3 year insurance online for it, so when I realized that I have insurance, I filed a claim to get it serviced or replaced, but insurance company was not very helpful, and asked to have it repaired at a certified repair shop, which I didn't find one in OC county, and the other option was to give 50% of the cost!! I rather they would sent a repairman to fix it or replace it!!"", 'This was easy to set up and works great! We had one minor issue and that was the latch for the door. It didn’t come with the bolts for that but no problem a couple small nuts and bolts from my garage and it is awesome!', 'The Items are both working fine so far. My only issue is, one of the items was considerably damaged as you can see in the pictures.', 'Incredible bargain, and very well made. Hot! Hot! Hot1 The assembly is a bit challenging, but worth the effort.', 'As described, very well made, nice looking!', 'Great price.  Works as advertised.  would recommend']","Open box: An item in excellent, new condition with no wear. The item may be missing the original packaging or protective wrapping, or may be in the original packaging but not sealed. The item includes original accessories. The item may be a factory second. See the seller's listing for full details and description. ",,Does not apply,0872313012144,0872313012144,PRIMEGLO,,Propane,"Silver, Brown",1,"HLDS01CGT, HLDS01-CGT",Steel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8723130144698,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DuraHeat Propane (LP) 360 Tank Top Heater,163.19,30-day returns,"['This heater works wonderfully.  Love it.  Could not get it to start at first set on low but starts very easily when set on medium.  Puts out good lateral heat, so it works well to gather around it,   Other heaters I considered, most of the heat goes strait up into the air.  ', ""Just got this and tried it twice this afternoon. I do not have the nerve to try it again. It assembles to the tank easily. Lights easily and burns for about three minutes on low just perfectly. Then you hear a small roaring sound that last for another 60 seconds, the BAM. Sounds like a small explosion. I think I might sit it out in the middle of my back yard and see what happens if I don't jump to shut it down immediately like I did twice today. Looks like a Chinese bomb to me. "", ""Mount is not strong.  It works but I think more heat goes up in warm air than is radiated.  Heaters with metal radiators don't work as well as ones with ceramic elements."", 'The best type of heater for your patio or deck. 360 degree heat area. Low setting is always plenty. Parts are easy to find. ', ""Love it!  We have quite a few propane tanks hanging around, so all we needed to do was get this and put it on top.  Heats up quickly.  We hang out outside and use this to keep warm.  We have the tall propane heater as well, but this one is lower and heats your midsection.  At this price, it's a great bargain!"", ""Works great. The only thing is I couldn't light it through the hole and just directly on the burner works well."", 'This space heater does the job I need it to do.  Heat output is very adequate.  3 heat settings on an easy to read dial.  Assembly was easy.  Attaching it to the tank was easy.  Heat output is straight up in a fairly narrow column, so I made a metal spreader that sits on top to widen the heat plume.', 'TT-360 Duraheat works awesome, easy light (match), 3 settings and plenty of heat for my work area. (20’x20’)', 'Good value considering size and price of unit. Easily hooks up to 20lb tank. Easy to light. Stays lit. I made mistake of lighting it in the bedroom. It did put some fumes off that made me nauseous. It’s not labeled for indoor use. ', 'works great. we will see what happens when winter is done. PS should offer heat shield for one side that is removeable.']","New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",Space Heaters,Dura Heat TT-360,0013204203603,0013204203603,DuraHeat,"Analog/Mechanical, Switch",Propane,Silver,3,TT360,,Radiant,,,Floor,9.40,,,,,Coil,30000-39999 BTU,Not Electric,,None,,,Infrared,,Home Improvement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Brass,,,,,,17.60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11-20 gal (39-76 L),,,Less Than 80%,,,,,,,,,,,,,DNH-TT360,,,9.40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
