Title,Price,Sold,Reviews,Condition,Item Length,UPC,Power Source,Color,MPN,Material,Brand,BTU Heating Rating,Type,Control Style,Heating System,Voltage,Model,Features,Mounting Location,Smart Home Protocol,Item Width,Power,Country/Region of Manufacture,Manufacturer Warranty,Colour,Number of Heat Settings,Custom Bundle,Height,Main Colour,Manufacturer,Power Output,EAN,Smart Home Compatibility,Area Covered,Cooling Method,Heating Element Format,Item Depth,Tank Capacity,Energy Efficiency Ratio (EER),Operating Sound Rating,Heating Element Material,Annual Fuel Utilization Efficiency (AFUE),Energy Star,EC Range,Ignition Type,Heater Controls,Product Weight (lb),Room Size,Heater Type,Certifications and Listings,Run time (hours),Color Family,Product Width (in),Indoor/Outdoor,Recommended Environment,Fuel rate (gallons/hour),Power/Fuel Type,Portable Heater Features,Area Heated (Sq Ft),Heating Product Type,Product Height (in),Fuel Tank Capacity (gallons),Heat rating (BTU/hour),Product Depth (in),Heating Technology Type,ISBN,Year Manufactured,Wattage (watts),Room Size (sq ft),Amperage (amps),Fuel Type,Pack Size,Voltage (volts),SHIPPING,RETURN,ITEM LOCATION,International buyers,Size,Air Direction,Cable Length,Country of Origin,Item Height,Stove Type Compatibility,Timer Control,Refrigerant,Current Rating,Tonnage,Handling Time,Shipping,Satisfaction,Customer Service,International Shipping,Returns,Note,Product Dimensions,Shipping Weight,California residents,Item model number,Heating Method,Item Dimensions LxWxH,Portable Heater Safety Features,Cord Length (in),Heat Output (BTU/hour),Item Diameter,Item Weight,Number of Speeds,Battery Size,Depth,Number of Batteries,Battery Life,Motor Type,Width,Battery Included,Bundle Description,Weight,Battery Capacity,Length,Shape,Number of Pieces,Towel Rack Length,Style,Mounting,Manufacturer Part Number,Compressor Type,SKU,Gift,Room Coverage Area,Adjustable Thermostat,Heating Style,Heating Element,Manufacturer Color,Setting Types,Location,Maximum Air Flow,Assembly Required,Room Use,Air Flow,Heating Wattage,Heater Style,Amperage,Room Size (Sq. Ft.),Product Type,Plug-In,Thermostat Included,Product Weight (lb.),Control,GTIN,Country of Manufacture,International Availability,Configuration,UPC/GTIN Code,Mor Electric Heating SKU,Heating Technology,Maximum Elevation (Ft),Thermostat,Heat Type,Ignition,Tank Capacity (Min),Indoor Safe,Oxygen Depletion Sensor (ODS),Modified Item,TAX,Handling Time:,Questions,Assembled Depth (in),Color/Finish,Patio Heater Type,Assembled Height (in),Total BTU,Housing Material,Cord Length (ft),Heating Area (sq ft),Assembled Width (in),Outdoor Living Product Type,Wattage,BTU,Item Package,Installation Method,Ventilation Type,Finish Type,Order Limit,Bundle Listing,Tax,Timer Included,Automatic shutoff,Oscillation,Anti-freeze setting,ACLI Safety Plug,Installation,Remote Control,Accessories Included,Dimensions - Height,Dimensions - Width,Cord Length,Heat Output,Coverage per Hour (Sq. Ft.),Installation Required,Hardwiring Required,BTU Output,Use,Price,Seller,Service,USA Shipping,Customer service,Shipping Exclusions,Hertz,Min Fuse size,CFM,Amps,Dimensions,Baseboard Heating Type,Hydronic,Product Length (in),Vented,wattage,Frame Material,eBay Durapower Store Category,Warranty Description,Material Care Instructions,Batteries Required?,Batteries,Department,Is Discontinued By Manufacturer,Package Dimensions,Included Components,Overall Height,Overall Width,Overall Depth,Start Type,Heating Element Type,Heating Coverage,Import Designation,state limitations,Special Feature,Compatible Brand,Compatible Model,PackQty,Application/Usage,Form Factor,Heating Capacity,Product Color,Product Model,Weight (Approximate),ProductGroup,ProductTypeName,Finish,Output,Sub-Type,Max. BTU output,Control Type,Mounting Type,Product Lot Quantity,item_width,Product Weight lb,Product Depth in,Voltage volts,Product Width in,package_length,item_length,Product Height in,Wattage watts,Product Length in,Heat rating BTU/hour,Design,Mount Location,Bulb Type,Number of Elements,Delivery,Product Packaging,Resistance Properties,Product Width (in.),Heater Type:,Product Depth (in.),Area Heated (Sq. Ft.),Color:,Color Family:,Material:,Product Height (in.),Number of Heat Settings:,Cord Length (in.),Electric,Model No.,Recommended Location,Assembled Product Dimensions (L x W x H),Assembled Product Weight,Power Type,Vent Hose Exhaust Configuration,Warranty,Studio,Publisher,PackageQuantity,Label,UL Listed,BTU Heating,Room Size (sq. ft.),Room Size sq ft,Collection,Accessory Type,Mount Type,Country Of Origin,Currency,Country,ListingDuration,Reflector,Burner,Flame screen,Cylinder housing,Door,Base,Table,Wheels,Gas Consumption,Ignition Method,Safety Device,NumberOfItems,Watts,Restricted States,ItemPackageQuantity,Item,Other Part Number,Product Name,Product SubType,Return,Includes,Plug Type,Heat type,Indoor safe,Hose and regulator included,BTU per hour:,Heating area (sq. ft.):,Tank capacity (min.),Runtime,Fuel type,Maximum BTUs,Assembled Depth (Inches),Compatible Tank Sizes,Maximum Heating Area (Sq. Feet),Assembled Width (Inches),Use Location,Assembled Weight (lbs.),Assembled Height (Inches),Heating Area Range (Sq. Ft.),Max Operating Hours on 40-Lb. LP Tank,manufacturer_part_number,Certifications And Listings,Style Name,Main Material,Main Pole,Fuel,Accessories,Packaging,GW/NW,Certifications,Power (W),Room,Energy Efficiency Rating,Unit Type,Heating BTU,Binding,Certification,Life spain,Surface Material,Required Tools,Overheat Shut-off,Cool-touch Housing,Maximum Wattage,Display Type,Assembled Depth (inches),Energy Saving Setting,Assembled Width (inches),Maximum Btus,Assembled Height (inches),Cord Length (inches),Portable,Ean,Contains Batteries,Category,Color Category,Fabric Content,Units Per Consumer Unit,Coverage Area,Piece Count,Gender,Recommended Room,Count,PPU Quantity of Units,Price Per Unit UOM,Home Decor Style,Contained Battery Type,Number of Burners,Age Group,Count Per Pack,Is Assembly Required,Number of Shelves,Theme,Room Size (sq Ft),Area Heated (sq Ft),Heat Rating (btu/hour),Productgroup,Isbn,Sku,Platform,GameName,Country if Origin,Made in,Phase,Height (In.),Length (In.),Standards,Agency Compliance,BtuH,Width (In.),Original/Facsimile,Author,Number of Cool Speeds,Package,Housing Finish,Amps AC,Requires,kW,Depth (In.),Hz,Manufacturers Warranty Length,Batteries Required,Is Assembly Required?,Pattern,Pile Height,Personalize,Regional Design,Personalized,Pile Type,Weave,MaterialType,Fabric Type,Model Number,Products,USA Seller,Limited time offer,Shipping exclusions,Flame Screen,Cylinder Housing,gnition Method,Connectivity,Dosage,Product,Format,Book Tittle,Language,Country of Manufacturer,UNSPSC Code
"6-Element Infrared Electric Space Heater 1,500W, Digital LED display",187.95,Last item available, ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,Does Not Apply,Electric,,Does Not Apply,,NTec,,Electric Space Heater,Digital,,120 V,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.5 pound,,,,,,,,,,,,,,,,,,,,,,,,,,,Cabinet Heaters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,,,,,,,,,,,,,,,,,,,5.91 foot,5118 Btu/h,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.375 inch,13.125 inch,,,Infrared Heat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Remote control,3 Prong Grounded,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658 Heater Without Light 70 Cfm 4.0sones 1300watt White Plastic Grille,189.74,30-day returns, ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,0026715023011,Electric,White,658,Steel,Broan-NuTone,,,,,120 V,Does not apply,,,,,,,,,1,,,,,,0026715023011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0026715023011,,,,,,,,,,,,70 CFM 4.0-Sones 1300-Watt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dreo Radiator Heater, 2021 Upgrade 1500W Electric Portable Space Oil Filled Heat",185.37, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,860006539528,"Electric, Oil",Black,Does not apply,,Dreo,,Portable Heater,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021,,,,,,,,,,,"26"" X 19"" X 7.5""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BEACON MORRIS W42 Hydronic Heater Wall Cabinet, 25"" H",187.59, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,0700201000068,Hydronic,White,W42,,Beacon-Morris,,Hydronic Kickspace Heater Cabinets,,,,W42,,Wall,,,,,,,4,,,,,,0700201000068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016,,,,,,,,,,,,,9 in,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Broan-NuTone 9815WH Grille Heater with Built-In Adjustable Thermostat 1500W 1...,186.52, ,"['Unit worked fine.  It fit right in place where the old one used to be even though it was bought in an other era.  Thank you so very much.', 'This wall heater replaced a 30+ year old model in my small bathroom.  It works well, and heatsnicely.', 'Heats our bathroom just fine. Sleek appearance.', 'The unit is as advertised and helps take the chill off.', 'Great', 'Great ', 'Easy to install. Works great.', 'It works Great AAAA++++ HERE!!!!!!!!']","Open box: An item in excellent, new condition with no wear. The item may be missing the original packaging or protective wrapping, or may be in the original packaging but not sealed. The item includes original accessories. The item may be a factory second. See the seller's listing for full details and description. ",,0784891328169,Electric,White,9815WH,Steel,Broan,,,,,,Broan 9815WH,Timer,Wall,,,,,,,1,,,,,,0784891328169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0784891328169,,,,,,,,,,,,"1500W, 120/240V",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Mr. Heater Corporation Convection Heater, 75K to 200 BTU/HR",185.03, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,7445029015032,Propane,Silver,,,Does not apply,,Does not apply,,,,,,,,,,,,,,,,,,,07445029015032,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Convection,19.25 x 16.5 x 18.5 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dr Infrared Heater DR998, 1500W, Advanced Dual Heating System with Humidifier an",186.81,30-day returns, ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,744759281685,Corded Electric,Cherry,,,Does not apply,,Does not apply,,,,,,,,,,,,,,,,,,,0744759281685,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Does not apply,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Radiant, Forced Air, Convection",16 x 11 x 16 inches,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mr. Heater Buddy FLEX Portable Propane Radiant Heater Heats Up To 275 Sq. Ft.,189.99,30-day returns, ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,Does not apply,Propane,,WX2-717873,,Mr. Heater,,Portable Heater,,Radiant,,WX2-717873,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Electronic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Radiant,Yes,No,"8,000-11,000",275,1-lb. propane cylinder,2-3.5 hrs.,Propane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NEW COMFORT GLOW QEH1500 OAK FINISH 1500 WATT INFRARED ELECTRIC HEATER 3749827,189.99, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,,,,,,Comfort Glow,,Infrared,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Dayton Electric Wall & Ceiling Unit Heater, Model 2YU81,", , , ,"Open box: An item in excellent, new condition with no wear. The item may be missing the original packaging or protective wrapping, or may be in the original packaging but not sealed. The item includes original accessories. The item may be a factory second. See the seller's listing for full details and description. ",,,Electric,,,,Dayton,50000-59999 BTU,Unit Heater,,Forced Air/Fan,480 V,,,"Wall, Ceiling",,,,,,,,,,,,,,,Greater Than 1000 sq ft,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FBE15002 Qmark Port. Baseboard Heater,187.69, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",45 Inch,098319861566,Electric,Off White,FBE15002,,Qmark Marley,,Baseboard Heaters,,,120 Volt,FBE15002,,,,,1000/1500 Watt,,,,,,,,,,0098319861566,,,,,5.5 Inch,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,098319861566,QMARK98319861566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DEWALT DEWALT forced air propane 125000-BTU Outdoor Portable Forced Air Propane ,189.0, , ,"New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,,Propane,"Black, Yellow",DXH125FAVHC,Steel,DEWALT,,Forced Air,Rotary Knob,Forced Air/Fan,,DEWALT,"Overheat Shut-Off, Hose and Regulator Included, Portable, Variable Heat Settings",Floor,,,,,,,,,,,,,,,,,,,,,,,,,,Electric,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,125000.0,9,20-lb.; 40-lb. or 100-lb.,3125.0,25.25,Outdoor,18.05,15.5,Greater than 3000,11.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dyna Glo Glow Kerosene Radiant Heater RMC 55R7 Indoor 10000 BTU  ,185.0, ,"['It is a good heater for a small tool shed or whatever. It is very easy to light and good on fuel.You do need to read the directions on shutting heater down, these newer ones are not likethe older models, whereas you could just hit the shut down button. You do need to turn knob regulator for heat down and hold shut off button in, if not the glass bowl will jump and cause the balancer inside to malfunction which it will not light again until taken apart and fixed. happy withproduct here in Vermont where it is COLD. It takes it time to heat my 160 sq. ft. tool shed butthis is Vermont. Very happy and satisfied with this product. Also my tool shed is well insulated ceiling and all walls.', ""Great heater easy to use and way cheaper than electricity !!!!!!!also great for when the power go's out .!"", 'This is a great supplement to my power. I am working to get off the grid and this is keeping me nice and toasty.Very quick shipping too', ""I have found this model to be reliable enough to rely on for primary heating, not just an occasional use.  My home electric service the only fuel utility in a rural area available for heating short of the purchase of a propane tank and full house heating system - an unregulated (Ohio) electric co-operative with an average winter electric bill exceeding $600 per month when used for heat.  The unit burns well with little to no odor or unburned fuel, lasts on the tank provided for the time rated (10 hours or more), is very safe when located properly, radiates heat in only the direction designed, and very easy to operate.  For $129 it is an excellent value, and this makes my third (not replacements but additional).  It out performs Dyna-Glo's later model 10K which can be distinguished as the newer one's dimensions are taller.  Comes in the beige here or brown.  Safe, well-engineered, cost effective to use, and reasonably priced at $129."", 'I got this heater to take the chill off of my Woodshop. Electricity is way to expensive and not as efficient in this application. Two and a half gallons of kerosine in three weeks is cheaper than electric heater. Works well and was easy to set up. Would recommend to anyone.', 'have not needed it but it looks great hope I never do', 'Good quality, Good fit, works very well, Includes good instructions and associated information to help make it safe, long-lasting, and function well.', 'Best Kerosene heater on the market. Works like a charm. Quality construction. This is my second one. ', 'Works good 2nd heater I have had like this', 'Great person to do business with']","Open box: An item in excellent, new condition with no wear. The item may be missing the original packaging or protective wrapping, or may be in the original packaging but not sealed. The item includes original accessories. The item may be a factory second. See the seller's listing for full details and description. ","19""",,"Kerosene, Kerosone",White,RMC-55R7,Steel,Dyna-Glo,10k,Portable Heater,Dial,Radiant,Not Electric,Dyna-Glo Delux RMC-55R7,Auto Shut-off,Floor,,"22""",na,,None,,2,,,,,,,,451-500 sq ft,,na,"12""",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Construction Space Heater Portable Forced Air Propane Heater 125,000 BTU",189.99,60-day returns,"[""What a great heater,heavy duty and very good quality.The company is also top notch,the legs were missing and within a few days they were waiting for me outside my garage.Now my two and a half car garage is toasty warm inside when it's 20degrees out.Thanks so much."", 'Excellent heater!  Very quiet for the amount of heat it puts out!  Light weight design.  I would highly recommend this heater.', 'CREATES A LOT OF HEAT. VERY FUEL EFFIENT.', 'Had some broken parts when received,super glue took care of i', 'heats good and fast', 'Works well, warmed up my 20x20 garage in 5 minutes..  ', 'I’m heating a 2ft.x 30ft. Stahl in my shop and it works good.', 'Awsome love it', 'very well made']","New: A brand-new, unused, unopened, undamaged item in its original packaging (where packaging is applicable). Packaging should be the same as what is found in a retail store, unless the item is handmade or was packaged by the manufacturer in non-retail packaging, such as an unprinted box or plastic bag. See the seller's listing for full details. ",,0848660000356,,,,,,Multiple BTU Heating Rating,Multiple Type,,,,200057,Multiple Features,,,Multiple Item Width,Multiple Power,,,,,,,,,,0848660000356,,Multiple Area Covered,,Multiple Heating Element Format,,,Multiple Energy Efficiency Ratio (EER),,,,Multiple Energy Star,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
